Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
Application_2040345264,A_Complete,User_43,2016-01-09 23:30:04.527,2016/01/09 23:30:04.527,
Application_822422484,O_Create Offer,User_24,2016-01-09 23:32:22.719,2016/01/09 23:32:22.719,
Application_822422484,O_Created,User_24,2016-01-09 23:32:23.957,2016/01/09 23:32:23.957,
Application_822422484,O_Sent (mail and online),User_24,2016-01-09 23:32:39.491,2016/01/09 23:32:39.491,
Application_822422484,W_Call after offers,User_24,2016-01-09 23:32:39.516,2016/01/09 23:32:39.516,
Application_822422484,A_Complete,User_24,2016-01-09 23:32:39.518,2016/01/09 23:32:39.518,
Application_1015357327,W_Complete application,User_4,2016-01-10 00:25:15.479,2016/01/10 00:25:15.479,
Application_529938699,A_Accepted,User_38,2016-01-10 00:48:58.881,2016/01/10 00:48:58.881,
Application_529938699,O_Create Offer,User_38,2016-01-10 00:52:26.385,2016/01/10 00:52:26.385,
Application_529938699,O_Created,User_38,2016-01-10 00:52:27.560,2016/01/10 00:52:27.560,
Application_529938699,O_Sent (mail and online),User_38,2016-01-10 00:53:27.199,2016/01/10 00:53:27.199,
Application_1261348817,A_Create Application,User_1,2016-01-10 18:37:03.266,2016/01/10 18:37:03.266,
Application_1261348817,A_Submitted,User_1,2016-01-10 18:37:03.318,2016/01/10 18:37:03.318,
Application_1261348817,A_Concept,User_1,2016-01-10 18:37:47.108,2016/01/10 18:37:47.108,
Application_1602626150,A_Create Application,User_1,2016-01-10 18:43:16.346,2016/01/10 18:43:16.346,
Application_1602626150,A_Submitted,User_1,2016-01-10 18:43:16.389,2016/01/10 18:43:16.389,
Application_1602626150,A_Concept,User_1,2016-01-10 18:44:50.106,2016/01/10 18:44:50.106,
Application_947906225,A_Create Application,User_1,2016-01-10 21:03:19.757,2016/01/10 21:03:19.757,
Application_947906225,A_Submitted,User_1,2016-01-10 21:03:19.866,2016/01/10 21:03:19.866,
Application_947906225,A_Concept,User_1,2016-01-10 21:04:34.535,2016/01/10 21:04:34.535,
Application_915426843,A_Create Application,User_1,2016-01-11 00:10:59.811,2016/01/11 00:10:59.811,
Application_915426843,A_Submitted,User_1,2016-01-11 00:10:59.847,2016/01/11 00:10:59.847,
Application_915426843,A_Concept,User_1,2016-01-11 00:11:34.710,2016/01/11 00:11:34.710,
Application_1591415690,A_Create Application,User_1,2016-01-11 03:24:36.962,2016/01/11 03:24:36.962,
Application_1591415690,A_Submitted,User_1,2016-01-11 03:24:36.997,2016/01/11 03:24:36.997,
Application_1591415690,A_Concept,User_1,2016-01-11 03:25:49.528,2016/01/11 03:25:49.528,
Application_233600750,A_Create Application,User_1,2016-01-11 03:33:43.750,2016/01/11 03:33:43.750,
Application_233600750,A_Submitted,User_1,2016-01-11 03:33:43.783,2016/01/11 03:33:43.783,
Application_2080474499,A_Create Application,User_1,2016-01-11 05:06:56.524,2016/01/11 05:06:56.524,
Application_2080474499,A_Submitted,User_1,2016-01-11 05:06:56.559,2016/01/11 05:06:56.559,
Application_2080474499,A_Concept,User_1,2016-01-11 05:08:16.199,2016/01/11 05:08:16.199,
Application_913859491,A_Create Application,User_1,2016-01-11 05:23:15.530,2016/01/11 05:23:15.530,
Application_913859491,A_Submitted,User_1,2016-01-11 05:23:15.563,2016/01/11 05:23:15.563,
Application_913859491,A_Concept,User_1,2016-01-11 05:24:30.929,2016/01/11 05:24:30.929,
Application_2027498551,A_Create Application,User_9,2016-01-11 17:07:55.121,2016/01/11 17:07:55.121,
Application_2027498551,W_Complete application,User_9,2016-01-11 17:07:55.138,2016/01/11 17:19:48.539,
Application_2027498551,A_Concept,User_9,2016-01-11 17:07:55.140,2016/01/11 17:07:55.140,
Application_2027498551,A_Accepted,User_9,2016-01-11 17:11:42.704,2016/01/11 17:11:42.704,
Application_2027498551,O_Create Offer,User_9,2016-01-11 17:18:11.134,2016/01/11 17:18:11.134,
Application_2027498551,O_Created,User_9,2016-01-11 17:18:12.417,2016/01/11 17:18:12.417,
Application_2027498551,O_Sent (mail and online),User_9,2016-01-11 17:19:48.520,2016/01/11 17:19:48.520,
Application_2027498551,W_Call after offers,User_9,2016-01-11 17:19:48.552,2016/01/11 17:19:48.552,
Application_2027498551,A_Complete,User_9,2016-01-11 17:19:48.555,2016/01/11 17:19:48.555,
Application_1386615618,A_Accepted,User_47,2016-01-11 17:53:41.064,2016/01/11 17:53:41.064,
Application_1386615618,O_Create Offer,User_47,2016-01-11 17:56:42.201,2016/01/11 17:56:42.201,
Application_1386615618,O_Created,User_47,2016-01-11 17:56:43.455,2016/01/11 17:56:43.455,
Application_1386615618,O_Sent (mail and online),User_47,2016-01-11 17:57:47.961,2016/01/11 17:57:47.961,
Application_1386615618,W_Call after offers,User_47,2016-01-11 17:57:47.985,2016/01/11 17:57:47.985,
Application_1386615618,A_Complete,User_47,2016-01-11 17:57:47.987,2016/01/11 17:57:47.987,
Application_1518753356,W_Complete application,User_71,2016-01-11 18:11:48.275,2016/01/11 18:11:48.275,
Application_282373685,A_Create Application,User_14,2016-01-11 18:13:28.409,2016/01/11 18:13:28.409,
Application_282373685,A_Concept,User_14,2016-01-11 18:13:28.414,2016/01/11 18:13:28.414,
Application_282373685,W_Complete application,User_14,2016-01-11 18:13:28.488,2016/01/11 18:13:28.488,
Application_1061354216,A_Create Application,User_27,2016-01-11 18:15:53.435,2016/01/11 18:15:53.435,
Application_1061354216,W_Complete application,User_27,2016-01-11 18:15:53.454,2016/01/11 18:21:33.302,
Application_1061354216,A_Concept,User_27,2016-01-11 18:15:53.457,2016/01/11 18:15:53.457,
Application_1061354216,A_Accepted,User_27,2016-01-11 18:19:56.340,2016/01/11 18:19:56.340,
Application_1061354216,O_Create Offer,User_27,2016-01-11 18:21:21.086,2016/01/11 18:21:21.086,
Application_1061354216,O_Created,User_27,2016-01-11 18:21:22.254,2016/01/11 18:21:22.254,
Application_1061354216,O_Sent (mail and online),User_27,2016-01-11 18:21:33.242,2016/01/11 18:21:33.242,
Application_1061354216,W_Call after offers,User_27,2016-01-11 18:21:33.367,2016/01/11 18:21:33.367,
Application_1061354216,A_Complete,User_27,2016-01-11 18:21:33.378,2016/01/11 18:21:33.378,
Application_1015478096,A_Create Application,User_28,2016-01-11 18:24:23.356,2016/01/11 18:24:23.356,
Application_1015478096,A_Concept,User_28,2016-01-11 18:24:23.360,2016/01/11 18:24:23.360,
Application_1015478096,W_Complete application,User_49,2016-01-11 18:24:23.382,2016/01/12 18:49:48.001,
Application_1015478096,A_Accepted,User_28,2016-01-11 18:25:46.685,2016/01/11 18:25:46.685,
Application_2143984717,A_Create Application,User_1,2016-01-11 18:35:52.360,2016/01/11 18:35:52.360,
Application_2143984717,A_Submitted,User_1,2016-01-11 18:35:52.401,2016/01/11 18:35:52.401,
Application_2143984717,A_Concept,User_1,2016-01-11 18:37:44.639,2016/01/11 18:37:44.639,
Application_1058763045,A_Create Application,User_14,2016-01-11 18:49:26.558,2016/01/11 18:49:26.558,
Application_1058763045,A_Concept,User_14,2016-01-11 18:49:26.561,2016/01/11 18:49:26.561,
Application_1058763045,W_Complete application,User_14,2016-01-11 18:49:26.579,2016/01/11 18:49:26.579,
Application_1279706099,A_Create Application,User_14,2016-01-11 19:25:37.578,2016/01/11 19:25:37.578,
Application_1279706099,A_Concept,User_14,2016-01-11 19:25:37.581,2016/01/11 19:25:37.581,
Application_1279706099,W_Complete application,User_14,2016-01-11 19:25:37.595,2016/01/11 19:25:37.595,
Application_322142576,A_Create Application,User_1,2016-01-11 19:37:40.393,2016/01/11 19:37:40.393,
Application_322142576,A_Submitted,User_1,2016-01-11 19:37:40.529,2016/01/11 19:37:40.529,
Application_322142576,A_Concept,User_1,2016-01-11 19:39:08.982,2016/01/11 19:39:08.982,
Application_646585496,A_Create Application,User_1,2016-01-11 19:55:00.297,2016/01/11 19:55:00.297,
Application_646585496,A_Submitted,User_1,2016-01-11 19:55:00.401,2016/01/11 19:55:00.401,
Application_646585496,W_Handle leads,User_2,2016-01-11 20:03:02.771,2016/01/11 22:08:50.866,
Application_913859491,W_Complete application,User_27,2016-01-11 20:48:24.778,2016/01/11 20:48:24.778,
Application_1518753356,A_Accepted,User_28,2016-01-11 20:56:29.357,2016/01/11 20:56:29.357,
Application_1518753356,O_Create Offer,User_28,2016-01-11 20:58:12.569,2016/01/11 20:58:12.569,
Application_1518753356,O_Created,User_28,2016-01-11 20:58:13.809,2016/01/11 20:58:13.809,
Application_1518753356,O_Sent (mail and online),User_28,2016-01-11 20:58:25.904,2016/01/11 20:58:25.904,
Application_1518753356,W_Call after offers,User_28,2016-01-11 20:58:25.941,2016/01/11 20:58:25.941,
Application_1518753356,A_Complete,User_28,2016-01-11 20:58:25.944,2016/01/11 20:58:25.944,
Application_679053666,A_Create Application,User_2,2016-01-11 21:38:11.517,2016/01/11 21:38:11.517,
Application_679053666,A_Concept,User_2,2016-01-11 21:38:11.519,2016/01/11 21:38:11.519,
Application_679053666,W_Complete application,User_2,2016-01-11 21:38:11.531,2016/01/11 21:47:55.405,
Application_1210637698,A_Cancelled,User_8,2016-01-11 21:38:45.597,2016/01/11 21:38:45.597,
Application_1210637698,O_Cancelled,User_8,2016-01-11 21:38:45.621,2016/01/11 21:38:45.621,False
Application_679053666,A_Accepted,User_2,2016-01-11 21:45:21.669,2016/01/11 21:45:21.669,
Application_679053666,O_Create Offer,User_2,2016-01-11 21:46:48.546,2016/01/11 21:46:48.546,
Application_679053666,O_Created,User_2,2016-01-11 21:46:49.721,2016/01/11 21:46:49.721,
Application_679053666,O_Sent (mail and online),User_2,2016-01-11 21:47:55.385,2016/01/11 21:47:55.385,
Application_679053666,W_Call after offers,User_2,2016-01-11 21:47:55.423,2016/01/11 21:47:55.423,
Application_679053666,A_Complete,User_2,2016-01-11 21:47:55.427,2016/01/11 21:47:55.427,
Application_1261348817,W_Complete application,User_15,2016-01-11 22:07:24.369,2016/01/11 22:07:24.369,
Application_1602626150,W_Complete application,User_15,2016-01-11 22:14:26.692,2016/01/11 22:24:30.264,
Application_1602626150,A_Accepted,User_15,2016-01-11 22:21:10.358,2016/01/11 22:21:10.358,
Application_1602626150,O_Create Offer,User_15,2016-01-11 22:24:03.085,2016/01/11 22:24:03.085,
Application_1602626150,O_Created,User_15,2016-01-11 22:24:04.510,2016/01/11 22:24:04.510,
Application_1602626150,O_Sent (mail and online),User_15,2016-01-11 22:24:30.236,2016/01/11 22:24:30.236,
Application_1602626150,W_Call after offers,User_15,2016-01-11 22:24:30.275,2016/01/11 22:24:30.275,
Application_1602626150,A_Complete,User_15,2016-01-11 22:24:30.278,2016/01/11 22:24:30.278,
Application_1015357327,A_Accepted,User_10,2016-01-11 22:48:26.549,2016/01/11 22:48:26.549,
Application_1015357327,O_Create Offer,User_10,2016-01-11 22:50:50.867,2016/01/11 22:50:50.867,
Application_1015357327,O_Created,User_10,2016-01-11 22:50:52.158,2016/01/11 22:50:52.158,
Application_1015357327,O_Sent (mail and online),User_10,2016-01-11 22:51:40.297,2016/01/11 22:51:40.297,
Application_1015357327,W_Call after offers,User_10,2016-01-11 22:51:40.329,2016/01/11 22:51:40.329,
Application_1015357327,A_Complete,User_10,2016-01-11 22:51:40.331,2016/01/11 22:51:40.331,
Application_2081746160,A_Create Application,User_10,2016-01-11 23:08:56.970,2016/01/11 23:08:56.970,
Application_2081746160,A_Concept,User_10,2016-01-11 23:08:56.972,2016/01/11 23:08:56.972,
Application_2081746160,W_Complete application,User_10,2016-01-11 23:08:56.979,2016/01/11 23:13:36.421,
Application_2081746160,A_Accepted,User_10,2016-01-11 23:12:14.346,2016/01/11 23:12:14.346,
Application_915426843,W_Complete application,User_71,2016-01-11 23:12:43.263,2016/01/11 23:40:56.122,
Application_2081746160,O_Create Offer,User_10,2016-01-11 23:13:07.552,2016/01/11 23:13:07.552,
Application_2081746160,O_Created,User_10,2016-01-11 23:13:08.677,2016/01/11 23:13:08.677,
Application_2081746160,O_Sent (mail and online),User_10,2016-01-11 23:13:36.402,2016/01/11 23:13:36.402,
Application_2081746160,W_Call after offers,User_10,2016-01-11 23:13:36.429,2016/01/11 23:13:36.429,
Application_2081746160,A_Complete,User_10,2016-01-11 23:13:36.431,2016/01/11 23:13:36.431,
Application_947906225,W_Complete application,User_15,2016-01-11 23:16:08.845,2016/01/11 23:41:04.597,
Application_915426843,A_Accepted,User_71,2016-01-11 23:22:19.043,2016/01/11 23:22:19.043,
Application_1591415690,A_Accepted,User_10,2016-01-11 23:27:53.565,2016/01/11 23:27:53.565,
Application_1591415690,O_Create Offer,User_10,2016-01-11 23:29:08.795,2016/01/11 23:29:08.795,
Application_1591415690,O_Created,User_10,2016-01-11 23:29:09.947,2016/01/11 23:29:09.947,
Application_947906225,A_Accepted,User_15,2016-01-11 23:30:39.929,2016/01/11 23:30:39.929,
Application_1591415690,O_Sent (mail and online),User_10,2016-01-11 23:31:10.431,2016/01/11 23:31:10.431,
Application_1591415690,W_Call after offers,User_10,2016-01-11 23:31:10.471,2016/01/11 23:31:10.471,
Application_1591415690,A_Complete,User_10,2016-01-11 23:31:10.475,2016/01/11 23:31:10.475,
Application_915426843,O_Create Offer,User_71,2016-01-11 23:37:28.245,2016/01/11 23:37:28.245,
Application_915426843,O_Created,User_71,2016-01-11 23:37:29.535,2016/01/11 23:37:29.535,
Application_947906225,O_Create Offer,User_15,2016-01-11 23:39:40.132,2016/01/11 23:39:40.132,
Application_947906225,O_Created,User_15,2016-01-11 23:39:41.468,2016/01/11 23:39:41.468,
Application_915426843,O_Sent (mail and online),User_71,2016-01-11 23:40:56.107,2016/01/11 23:40:56.107,
Application_915426843,W_Call after offers,User_71,2016-01-11 23:40:56.131,2016/01/11 23:40:56.131,
Application_915426843,A_Complete,User_71,2016-01-11 23:40:56.133,2016/01/11 23:40:56.133,
Application_947906225,O_Sent (mail and online),User_15,2016-01-11 23:41:04.540,2016/01/11 23:41:04.540,
Application_947906225,W_Call after offers,User_15,2016-01-11 23:41:04.607,2016/01/11 23:41:04.607,
Application_947906225,A_Complete,User_15,2016-01-11 23:41:04.612,2016/01/11 23:41:04.612,
Application_2125025540,A_Create Application,User_1,2016-01-12 02:08:46.251,2016/01/12 02:08:46.251,
Application_2125025540,A_Submitted,User_1,2016-01-12 02:08:46.286,2016/01/12 02:08:46.286,
Application_2125025540,A_Concept,User_1,2016-01-12 02:10:13.477,2016/01/12 02:10:13.477,
Application_913859491,A_Accepted,User_12,2016-01-12 02:55:17.278,2016/01/12 02:55:17.278,
Application_913859491,O_Create Offer,User_12,2016-01-12 02:55:17.278,2016/01/12 02:55:17.278,
Application_913859491,O_Created,User_12,2016-01-12 03:02:09.127,2016/01/12 03:02:09.127,
Application_913859491,O_Sent (mail and online),User_12,2016-01-12 03:03:00.595,2016/01/12 03:03:00.595,
Application_913859491,W_Call after offers,User_12,2016-01-12 03:03:00.667,2016/01/12 03:03:00.667,
Application_913859491,A_Complete,User_12,2016-01-12 03:03:00.669,2016/01/12 03:03:00.669,
Application_326095881,A_Create Application,User_1,2016-01-12 03:05:17.457,2016/01/12 03:05:17.457,
Application_326095881,A_Submitted,User_1,2016-01-12 03:05:17.531,2016/01/12 03:05:17.531,
Application_326095881,A_Concept,User_1,2016-01-12 03:06:19.853,2016/01/12 03:06:19.853,
Application_448701611,A_Create Application,User_1,2016-01-12 03:41:11.236,2016/01/12 03:41:11.236,
Application_448701611,A_Submitted,User_1,2016-01-12 03:41:11.270,2016/01/12 03:41:11.270,
Application_448701611,A_Concept,User_1,2016-01-12 03:42:46.762,2016/01/12 03:42:46.762,
Application_687077392,A_Create Application,User_20,2016-01-12 04:50:10.508,2016/01/12 04:50:10.508,
Application_687077392,A_Concept,User_20,2016-01-12 04:50:10.511,2016/01/12 04:50:10.511,
Application_687077392,W_Complete application,User_20,2016-01-12 04:50:10.519,2016/01/12 04:54:57.145,
Application_687077392,A_Accepted,User_20,2016-01-12 04:53:28.563,2016/01/12 04:53:28.563,
Application_687077392,O_Create Offer,User_20,2016-01-12 04:54:38.297,2016/01/12 04:54:38.297,
Application_687077392,O_Created,User_20,2016-01-12 04:54:39.518,2016/01/12 04:54:39.518,
Application_687077392,O_Sent (mail and online),User_20,2016-01-12 04:54:57.121,2016/01/12 04:54:57.121,
Application_687077392,W_Call after offers,User_20,2016-01-12 04:54:57.164,2016/01/12 04:54:57.164,
Application_687077392,A_Complete,User_20,2016-01-12 04:54:57.166,2016/01/12 04:54:57.166,
Application_295481661,A_Create Application,User_1,2016-01-12 05:58:46.201,2016/01/12 05:58:46.201,
Application_295481661,A_Submitted,User_1,2016-01-12 05:58:46.240,2016/01/12 05:58:46.240,
Application_1351535871,A_Create Application,User_1,2016-01-12 06:12:31.834,2016/01/12 06:12:31.834,
Application_1351535871,A_Submitted,User_1,2016-01-12 06:12:31.893,2016/01/12 06:12:31.893,
Application_1351535871,A_Concept,User_1,2016-01-12 06:13:49.563,2016/01/12 06:13:49.563,
Application_945420689,A_Create Application,User_1,2016-01-12 12:16:42.435,2016/01/12 12:16:42.435,
Application_945420689,A_Submitted,User_1,2016-01-12 12:16:42.481,2016/01/12 12:16:42.481,
Application_945420689,A_Concept,User_1,2016-01-12 12:17:43.435,2016/01/12 12:17:43.435,
Application_1657807370,A_Create Application,User_9,2016-01-12 17:01:38.581,2016/01/12 17:01:38.581,
Application_1657807370,A_Concept,User_9,2016-01-12 17:01:38.821,2016/01/12 17:01:38.821,
Application_295481661,W_Handle leads,User_5,2016-01-12 17:04:19.116,2016/01/12 17:04:47.308,
Application_295481661,W_Complete application,User_5,2016-01-12 17:04:47.316,2016/01/12 17:04:47.316,
Application_295481661,A_Concept,User_5,2016-01-12 17:04:47.320,2016/01/12 17:04:47.320,
Application_2080474499,W_Complete application,User_41,2016-01-12 17:04:56.032,2016/01/13 02:43:16.914,
Application_1058763045,A_Accepted,User_10,2016-01-12 17:06:42.115,2016/01/12 17:06:42.115,
Application_1058763045,O_Create Offer,User_10,2016-01-12 17:07:50.368,2016/01/12 17:07:50.368,
Application_1058763045,O_Created,User_10,2016-01-12 17:07:51.818,2016/01/12 17:07:51.818,
Application_1058763045,O_Sent (mail and online),User_10,2016-01-12 17:08:55.920,2016/01/12 17:08:55.920,
Application_1058763045,W_Call after offers,User_10,2016-01-12 17:08:55.987,2016/01/12 17:08:55.987,
Application_1058763045,A_Complete,User_10,2016-01-12 17:08:55.993,2016/01/12 17:08:55.993,
Application_1015478096,O_Create Offer,User_49,2016-01-12 18:49:24.613,2016/01/12 18:49:24.613,
Application_1015478096,O_Created,User_49,2016-01-12 18:49:25.773,2016/01/12 18:49:25.773,
Application_1015478096,O_Sent (mail and online),User_49,2016-01-12 18:49:47.973,2016/01/12 18:49:47.973,
Application_1015478096,W_Call after offers,User_49,2016-01-12 18:49:48.014,2016/01/12 18:49:48.014,
Application_1015478096,A_Complete,User_49,2016-01-12 18:49:48.017,2016/01/12 18:49:48.017,
Application_145047168,A_Create Application,User_1,2016-01-12 18:50:51.431,2016/01/12 18:50:51.431,
